nome;idade
Débora Figueiredo Jennifer Nichols;53
Matilde Maia Tina Finley;61
Afonso Barros Charles Garcia;32
Gabriel Costa Kristi Peterson;56
Rodrigo Matos Jeffrey Turner;27
Simão-Naiara Andrade Tiffany Diaz;52
Manuel Torres Cassandra Anderson;69
Helena Cardoso Bill Campbell;28
Letícia Pinto-Cruz Susan Smith;36
Carolina Tavares-Soares Kristen Peterson;51
Paulo Faria Julia Wilson;33
Luciana Marques Zachary Friedman;42
Nuno Pinto Rebekah Ball;63
Cláudio Lopes Jessica Yates DDS;43
Laura-Iara Pinheiro Michael Stephens;66
Anita Nunes Andrew Payne;52
Gil do Pires Joshua Boyd Jr.;33
Lucas Vicente Cameron Johnson;63
Kevin Miranda Lisa Jones;69
Mia Martins Phyllis Norris;53
Carlota Santos Curtis Hawkins;61
Gabriel Fernandes Brian Stephenson;19
Leandro Branco Juan Daniel;49
Mara Teixeira John Coleman;67
Artur de Macedo Alicia Smith;36
Eduardo Matos Richard Harding;53
Emma Vaz Patricia Shah;55
Rafaela Faria Jeanette Shelton;38
Kelly Pacheco George Keller;27
Sara Valente-Lourenço Tracy Romero;17
Paulo Anjos Joan Roberts;40
Carolina Guerreiro David Munoz;47
Benedita Ferreira Edward Gonzalez;43
Joaquim Mota Julie Contreras;60
Madalena Alves Richard Collins;42
Sandro Machado Penny Adkins;19
Mia Nunes Kyle Johnson;14
Emma Ferreira-Tavares Denise Hampton;18
Valentim Ferreira Nathaniel Singleton;62
Kelly do Gonçalves Tara Baker;15
Rodrigo Paiva Glenn Gross;20
Sandro Lopes Donald Brown;19
Carlos Tavares David Hobbs;41
Benjamim Morais Oscar Kelly;29
Leonor Andrade Steven Lane;60
Lúcia Reis Cassandra Fowler;33
Afonso Lourenço-Figueiredo Hector Smith;45
Erika Santos-Barbosa James Russell;53
Luciana-Joel Macedo Dwayne Martinez;70
Benedita de Sá Eric Martin;61
Frederico Mota Jessica Delgado;15
Luciana Reis Joanne Rice;53
Kyara Magalhães Natalie Poole;34
Kévim Matos Mathew Tate;47
Diana Correia Samuel Ball;35
Ana da Lourenço Randy Garcia;57
Sandro Pinto James Ramirez;37
Gabriel Matias Erika Armstrong;57
Victória da Vicente Valerie Lutz;29
Mário Anjos Sandra Phillips;19
Nicole Matos Kimberly Lewis;57
Tomás Guerreiro Kathleen Jones;23
Daniel Figueiredo Benjamin Terry;45
Luciana Monteiro-Torres Jacob Church;17
Joel Faria Kimberly Johnson MD;51
Guilherme do Carneiro Samantha Miller;69
César Faria Kyle Gregory;56
Tomé-Ema Pinto Samantha Dixon;29
Marcos Gonçalves Andrew Johnson;51
Salomé Magalhães-Antunes Olivia Walter;48
Mateus Cruz Robert Bowen;64
Nicole Nascimento Terry Zavala;25
Jaime Pereira Brenda Craig;54
Sara Freitas Brandon Nguyen;32
Sandro Loureiro Megan Thomas;56
Teresa Moura Michelle Mitchell;48
Núria Vieira Daniel Martinez;57
Mara Ferreira Jacqueline Olson;47
Tatiana da Lourenço Lisa Ellis;69
Bruna Brito Amanda Quinn;64
Ana Anjos Philip Chase;12
Bruna Reis-Coelho Jesse Martin;19
Emma Simões Tamara Olson;37
Bryan Pacheco Dr. Angela Perez;28
Jorge Azevedo Steven Mahoney;40
Catarina Alves Brian Edwards;41
Patrícia Nunes Danielle Smith;54
Gabriel Correia Wayne Landry;39
Santiago do Guerreiro Mr. Danny Henson;51
Noah Monteiro Patricia Bell;23
Mia-Renato Barros Ryan Roberts;62
Ariana Pinho Whitney Hernandez;41
Rodrigo Freitas Amber Ramirez;40
Salomé Leite Dr. John Crosby;27
Paulo Vicente Kevin Clark;64
Inês Ferreira April Evans;41
Gaspar Antunes Tammy Torres;14
Mia Oliveira William Fitzgerald;20
Clara Reis Bonnie Leon;60
Mauro Azevedo Timothy Rios;52
Mário do Teixeira Shawn Smith;66
Larissa Leal-Matias Robert Chase;26
Joaquim Santos Kelli Tucker;69
Isabel Ferreira Claire Grimes;38
Ana da Ribeiro Rebecca Paul;36
Joaquim Campos Donna Walker;14
Miguel Rodrigues Erin Orozco;31
Artur Soares Sean Edwards;35
Ricardo Ramos Kenneth Galvan;43
Valentim Simões Allison Hamilton;17
Érica Garcia-Jesus Ariel Brown;38
Teresa Domingues Kenneth Henry;67
Benjamim Faria Shelby Horn;16
Núria de Henriques Amy Martinez;64
Sofia Leal Ashley King;34
Leandro Sá Kimberly Porter;44
Carolina Marques Tyler Jones;56
Simão Reis Christine Gray;31
Pilar Macedo Kristen Romero;12
Artur Domingues Gary Roberts;13
Júlia Silva Carlos Davis;17
Manuel Pinho Michelle Sullivan;58
David Vaz Daniel Martinez;32
Eva-Rui Pacheco Joseph Soto;57
Eduardo Pires Kevin Knight;44
João Rocha Nancy Schneider;36
Jorge da Ribeiro Sarah Smith;50
Sebastião Neto Ashley Santiago;17
Noa Batista Dennis Booth;65
Tiago Pinto Lisa Foster;32
Márcio-Carolina Nascimento Charles Nelson;63
Renata Paiva Richard Morgan;34
Benedita Araújo James Medina;30
Alícia-Fernando Mendes Nicole Stevens;46
Denis-Carlos Vaz Nathaniel Brewer;65
Melissa Borges Seth Fuentes;35
Edgar da Pinto Angela Pitts;53
Joel Lima Sharon Young;25
Emília do Figueiredo Kristi Roberts;69
Valentim Neto Tracy Lamb;15
Lara Moura Blake Briggs;50
Kevin Matos Nicole Parsons;64
Íris Leite Lisa Bush;25
Marcos Garcia Anthony Johnson;67
José-Vasco Costa Christopher Soto MD;21
Duarte Silva Dawn Richardson;54
Ivo Brito Ana Lamb;36
Gabriela Henriques Jeffrey Kennedy;30
Vítor Rocha Adam Guzman;14
Tatiana Santos Robert Macdonald;67
Catarina Magalhães Kevin Rodgers;37
Miriam Teixeira-Tavares Brandi Flores;37
Tiago Almeida Todd Brewer;63
Rafaela-Érica Domingues Mr. Stephen Flynn;56
Alexandra Coelho Kelly Wade;70
Tomé Neto Kerri Butler;47
Salomé do Barros Bruce Lee;67
Lucas Silva-Ramos Michael Kim;32
Noa Loureiro Alicia Jones;38
Santiago Monteiro-Moreira Pamela Strickland;20
Larissa-Alexandra Alves Bruce George;59
Yasmin Carneiro Robert Russell;59
Bruno Melo Rebecca Tanner;44
Edgar Matos Kyle Stone;45
Larissa Cruz Danielle Graham;23
Vitória Nascimento Sarah Mercer;17
Fábio Pinho Sandra Morse;36
Carlota Ramos Mercedes Miller;22
Sara Maia Michael Hawkins;26
Jéssica Matos Mercedes Brown;31
Gabriel Lourenço Michelle Turner;59
Marta-David Castro Stephen Smith;15
Vicente Pacheco Dale Reynolds;62
Mauro Lourenço Matthew Collins;39
Enzo Vaz David Edwards;14
Carlos Marques Duane Kennedy;42
Lara Loureiro Elizabeth Walls;15
Letícia Guerreiro Alicia Morales;30
Emma Castro Corey Smith;36
Gonçalo Moura Jonathan Haynes;20
Isaac Loureiro Timothy Price;36
Violeta Pinto Matthew Miles;51
Mia Abreu Joseph Thompson;60
Denis-Carolina Reis Ross Hampton;24
Eduardo Figueiredo Scott Ramirez;44
Gil Cunha Michael Olson;48
Miguel Campos Matthew Fleming;65
Xavier-Inês Nascimento Donna Young;25
Yara Vicente Heidi Miller;42
Fabiana Costa Jenna Hickman;55
Paulo Brito Joann Ortiz;31
Nuno Batista-Baptista Deborah Thompson;49
Lisandro Faria Alan Stevens;58
Álvaro de Borges Jacob Welch;69
Afonso Leite Richard Nicholson;68
Marco Anjos-Correia Jerry Schmidt;22
Filipa da Assunção Marissa Wu;66
Leandro da Magalhães James Gonzalez;65
Ema Leite Adam Thornton;53
Gabriel Macedo Joshua Bernard;69
Teresa Nogueira Stacy Meyer;30
Tiago Branco Victoria Walls;23
Afonso-Mateus Gonçalves Courtney Thompson;62
Larissa Almeida John Willis;39
Filipe Amorim Sandra Hughes;29
Tiago Matias Jeffrey Miller;58
Guilherme Vieira Paige Bryant;44
Yara-Edgar Garcia Daniel Green;54
Rafael Leite Stacy Duffy;43
Enzo Correia John Baker;53
Caetana Monteiro Gregory Robinson;68
Rafaela Andrade Jenny Marks;22
Gil Leal Deborah Spears;51
Margarida Monteiro-Batista Donna Stout;47
Luna Pereira Denise Reyes;43
Tomé Fernandes Robin Benson;39
Yara Pereira Nicole Harrell;40
Bianca Barbosa Arthur Rodriguez;41
Gabriel Costa Heidi Alexander;39
Lia Domingues Elizabeth Preston;17
Nair Nogueira Anna Barry;28
Diana Marques Kimberly Meyers;12
Pilar Vicente Michael Scott;60
Mia Barros James Barron;40
Madalena Moreira Troy Navarro;42
Marta Maia Katherine Davis;16
Núria Maia Ashley Sweeney;64
Adriana Barros-Alves Deborah Neal;20
Bernardo-Pilar Monteiro Melissa Davis;38
Tomé-Daniel Santos Christopher Williams;61
Eva Pinho Miguel Walker;28
Alex-Rita Nunes James Robertson;40
Ângela Cunha Douglas Williams;16
Matilde Pacheco-Nascimento Robert Boyer;61
Jéssica Alves Tiffany Campbell;38
Yara-Emma Santos Christine Frank;70
Gabriel Soares Cheyenne Morton;63
Vasco Castro Nicole Simmons;27
Isabela Sousa Jill Joyce;30
Marcos Valente-Pereira James Roberts;20
Jéssica Nascimento-Carvalho Diane Smith;34
Leandro Silva-Azevedo Sarah Schneider;68
Kelly Azevedo Rachel Hudson;17
Márcio-Diego Esteves Kara Brown;14
Noah Cunha-Morais Valerie Trevino;20
Bernardo Ribeiro Craig Smith;15
Margarida Gomes-Mota Jeremiah Miller;12
Afonso Sousa-Baptista Keith Turner;30
Núria Rodrigues Robin Hart;44
Ana Teixeira Joanne Rivera;64
Leonor Ribeiro Omar Garrett;37
André Vicente Michael White;44
Eduardo Henriques Angela Johnson;41
Marco Barros Robert Briggs;51
Filipe Pires-Pacheco Melissa Abbott;17
Gaspar Baptista Daniel Barrett;33
Ângela Lourenço-Batista Courtney Miller;47
Filipa Cardoso Raymond Brady;39
Alice Morais Wendy George;28
Luís Barros Randall Gilbert;43
Diogo Araújo Catherine Johnson;43
Rui de Pinto Alexandra Winters;33
Lia Oliveira Jacqueline Snyder DVM;25
Nuno Anjos David Lynch;48
Lia Martins Andrew Morris;69
Duarte Gaspar Douglas Johnson;53
Beatriz Tavares Emily May;31
Frederico Miranda Jacob Gonzalez;55
Lorena-Inês Almeida Edward Hoover;50
Kyara Lourenço Mark Gonzalez;53
Sebastião Vicente Anne Wagner;46
Teresa Alves Phillip Flynn;54
Leonardo Esteves Christina Smith;65
César Paiva Michael Drake;60
Erica Coelho Kyle Gibson;42
Bianca Anjos Savannah Rogers;27
Isaac Sá Frederick Jones;64
Clara Baptista Robin Henry;55
Tiago-Beatriz Assunção Ann Church;36
André Baptista Jay Watkins;67
Ivan Leal Jerry Church;30
Eduardo Cunha Katie Garcia;22
Lara Melo Vanessa Newman;13
Benedita Pinho Mark Cook;39
Ivo da Pinheiro Emma Matthews;51
Isabela Coelho Heather White;15
Paulo Antunes John Garza IV;56
Artur Vieira Tonya Campbell;26
Ricardo Lourenço-Gonçalves Larry Hughes;15
Violeta Antunes Amanda Walker;33
Cláudio Loureiro Jeffery Ryan;41
Maria Simões Denise Ward;37
Lorena Morais Jeffery Ayers;14
Rodrigo Domingues Patricia Hamilton;14
Jorge Branco Kelly Watson;30
Gonçalo Matos Brittany Walker;41
Pedro Soares Daniel Osborn;30
Gonçalo Antunes Cassidy Howell;43
Leonor Nogueira-Ferreira Jesse Sawyer;14
Teresa Henriques Emily Simmons;21
Carlos Monteiro-Baptista Amy Bautista;42
Camila Azevedo Taylor Ramirez;57
Tiago Lourenço Hannah Barnes;59
Luís-Laura Soares Michelle Gross;25
Luís Loureiro Katherine Martin;15
Manuel-Manuel Guerreiro Joshua Cox;57
Flor Carvalho Paula Cantu;15
Victória Batista Heather Greer;49
Xavier Carneiro Lori Johnson;62
Débora Teixeira Frederick Barnes;31
Francisca Amorim Kaitlin Smith;61
Ricardo de Monteiro Stephanie Gibbs;38
Teresa-Alexandra Teixeira Amanda Clark;14
Rafael Amorim Gregory Martin;14
Alexandre da Esteves Kevin Morris;53
Fábio Andrade Sarah Ross;51
Gaspar Magalhães Holly Richard;31
Melissa Teixeira Gerald Moore;63
Cláudio Batista John Martin;55
Ariana da Neves Jeremy Hughes;50
Alex Sá Cheryl Smith;26
Maria Fonseca Kyle Phillips;47
Matilde Nogueira George Singleton;52
Simão-Alexandra Amorim Wayne Klein;43
Lucas Soares Robert Stuart;58
Valentina Batista Michael Baker;54
Samuel Sá Adam Saunders;45
Ângela-Miguel Macedo Jessica Terry;15
Francisca Gaspar John Mckenzie;15
Mafalda Vaz Teresa Shaw;57
Soraia Batista Jessica Gibson;21
César Cruz Stephen Harper;59
Renato Nunes William Orr;52
Nuno-Larissa Abreu William Noble;66
Francisca Fernandes Jeffery Arellano;21
Gustavo Jesus Gary Poole;25
Mauro Tavares Stacy Miller;26
Duarte da Baptista Kimberly Navarro;41
Júlia Amaral Roger Blackburn;32
Brian Sousa Abigail Peterson;20
Clara Santos Brittany Long;41
Laura Sá Jacqueline Lopez;13
Luca Esteves Kristen Moss;22
Erica Carneiro Christina Ross;42
Cristiano Carneiro Catherine Martin;66
Petra Tavares Ronald Wiggins;12
Letícia Tavares Kevin Stanley;25
Vasco Assunção Maria Thomas;63
Rúben Moura Brandon Lester;39
Mariana Andrade Carmen Berger;57
Bárbara Carneiro-Pinho Jerry Anderson;26
Bárbara Cardoso Leslie Sandoval;50
César-Luca Soares George Griffin;37
Luciana Teixeira Lisa Francis;64
Nuno Macedo Kristen Miles;28
Frederico Jesus David Deleon;68
Mário Nogueira Ashley Shepard;14
Alícia-Iara Pinto Ricardo Walsh;44
Noa Gaspar Joseph Stanley;40
Gabriel Pinho Jennifer Spencer;65
Mário Machado Steven Mills;16
Sandro Azevedo Alexander Stone;21
Nicole-Yara Alves Amanda Powell;40
Gabriel-Igor Lourenço Olivia Wise;33
Francisca Pinto Jason Young;47
Mafalda Martins Leslie Smith;28
Luísa Magalhães Michaela James MD;41
Salomé Simões Logan Ryan;54
Carminho-Mauro Paiva Cassie Fisher;15
Vera Brito Julie Khan;65
Sandro Torres Deborah Jackson;68
Sara Gonçalves Hunter Ortiz;29
Nelson-Nádia Figueiredo Daniel Murphy;19
Micael Esteves Matthew Mcintyre;44
Gabriela Rocha Sarah Lewis;57
Matilde Carvalho Jasmine Mack;38
Lara de Ramos Mark Black;47
Sara Figueiredo Clayton Simpson;37
Luca Barros-Cruz Daniel Ortega;70
Kevin Fernandes Michael Alvarez;34
Nelson do Araújo Sara Hernandez;34
Alexandre Baptista Melissa Gonzales;24
Mário Sá Sheri Steele;23
Kelly Soares Jordan Walker;19
Luísa Fernandes Melissa Espinoza;35
Gonçalo Jesus Matthew Pittman;47
Diego-Bruna Guerreiro Jason Rivera;67
Martim Pinheiro Howard Miller;66
Diego Valente Matthew Gray;26
Rodrigo Reis Helen Robinson;30
Emma Amorim Michael White;54
Luna Assunção Tyler Peterson;56
Tomás Pereira Gary Dunn;70
Letícia de Soares Donald Black;14
Bernardo Vicente Brandon Williams;25
Laura Abreu Thomas Parker;35
Daniel Figueiredo Dustin Atkins;63
Lucas Cunha-Tavares Nicole Nash;47
Patrícia Tavares Latasha Robinson;12
Martim Santos Melissa Chandler;14
Jaime Nunes Jacob Harris;41
Débora de Vieira Natalie Carson;53
Luciana Santos Kyle Wilson;57
Cristiano Batista Ronald Chavez;41
Isabel Torres Jennifer Miller;45
Rafaela Abreu-Borges Justin Case;14
Kévim da Gonçalves Michelle Miller;51
Noa Morais-Pinho Kathy Meadows;68
Teresa Gaspar Katelyn Aguilar;64
Alice de Guerreiro Christopher Abbott;27
Débora Neves Gwendolyn Ho;24
Luciana de Mota Don Henry;64
Júlia Morais Andrew Coleman;19
Vera da Leite Jennifer Fleming;41
Dinis-Nádia Figueiredo Jessica Johnson;56
Catarina Paiva-Silva Mark Woodard;36
Bernardo Gomes-Pinheiro Kevin Martin;27
Laura Almeida Edward Zimmerman;62
Gabriela Antunes Antonio Hernandez;14
Pedro Batista Adrienne Lopez;37
Ângelo Ramos Andrew Ross;18
Naiara Sousa Jennifer West;15
Dinis-Adriana Nunes Jonathan Bell;32
Nair do Rocha Dylan Johnson;66
António Loureiro Teresa Kelly;66
Violeta Abreu Christine Ferguson;50
Valentina Gaspar-Borges Debbie Gay;15
Joel de Machado Amanda Thompson;33
Irina Nogueira Charlotte Mcpherson;57
Maria Lopes-Soares Jeremy Herring;31
Tomé Castro Edward Clark;34
Eva-Sofia Paiva Brandi Hansen;62
Erika-Rúben Henriques Kevin Daniels;14
João Pinheiro-Faria Michele Booker;51
Renato Esteves Tiffany Diaz;63
Helena Andrade Brian Salazar;48
Mara Henriques David Davis;46
Adriana Leal Matthew Grant;61
Amélia Vaz-Morais James Moore;33
Salomé Marques Courtney Lin;16
João Monteiro Gary Jones;20
Bianca Guerreiro Michael Garza;68
Pedro-Daniel Reis Matthew Marshall;26
Vítor Loureiro Laurie Bond;37
Laura Leite Judy Middleton;54
Matilde do Guerreiro Bonnie Tucker;68
Débora Vaz Amanda Marsh;28
Valentim Pacheco Heather Lee;35
Ema-Joaquim Andrade Drew Serrano;70
Eva Pinto Lisa Martinez;20
Naiara Castro Earl Ferguson;31
Bernardo Jesus Julie Suarez;52
Lourenço-Íris Fonseca Shane Miller;42
Jorge Correia Christina Zamora;25
Emanuel Domingues Crystal Bailey;64
Fabiana Silva Sarah Schmitt MD;50
Mara de Mota Jennifer Robinson;59
Madalena Guerreiro Timothy Davis;44
Kelly Andrade Andrea Martinez;43
Jorge Gomes Adrian Green;66
Alice de Garcia Veronica Trevino;35
Sérgio Costa Matthew Kelly;47
Flor-Kelly Vieira Lauren Tucker;63
Cláudio Magalhães-Domingues Donna Harris;32
Luna Martins Virginia Hoffman;54
Isabela Ribeiro-Simões Megan Salas;28
Carlos Cruz Chad Clay;60
Leonardo Pinho Justin Williams;59
Maria Valente Brandon Edwards;44
David Carvalho Rebecca West;55
Paulo-Rodrigo Carvalho Kayla Myers;50
Rafael Leite Kim Garcia;18
Cristiano Matias Dr. William Kline DVM;62
João Santos Amanda Bailey;17
Bianca Vieira Robin Ramsey;14
Pedro Simões-Lopes Meagan Solis;22
Jéssica-Bruno Neves David Garcia;52
Luca Faria Wendy Pruitt;66
Vitória Cunha Daniel Perez;21
Ana Brito Denise Gross;13
Henrique Faria Kyle Phelps;20
Flor de Neto Kimberly Moore;66
Mateus Figueiredo Allison Gross;28
Yasmin de Costa Shirley Evans;53
Ema Reis Joshua Sandoval;12
Brian Araújo Cindy Hall;27
Catarina-Patrícia Maia Tammy Flores;57
Mara Azevedo Brittany Rocha;60
Andreia-Sebastião Nascimento Jill Chen;18
Diogo Freitas Alison Palmer;70
Jorge Vieira-Reis Robert Stokes;40
Benjamim Pinheiro Michele Williams;25
Diego Leal Chad Taylor;39
Bernardo Lima-Sá Mr. Tony Werner;48
Marcos Moura-Nogueira Raymond Walker;69
Tomás do Matias Michele Thomas;69
Gabriela Simões Seth Jackson;32
Nádia Mendes Alexander Ford;53
Jéssica Henriques Micheal Mathis;21
Mateus Pereira Mackenzie Chen;56
Débora Loureiro Robert Richards;42
Brian Freitas Jonathan Hughes;14
Mélanie da Domingues Crystal Hogan;53
Isabel Pinho Steven Davis;64
Kelly Fonseca Jennifer Garcia;54
Dinis Domingues Micheal Miller;44
Valentim Faria Diana Miller;69
Benedita-Joaquim Sousa Luke Wood;50
Gonçalo Martins Shannon Mcdonald;15
Joana Mendes Suzanne Brown;16
Ivan Miranda Ryan Brown;43
Francisca Andrade Gregory Hanson;64
Isabel Fonseca-Pacheco Alexander Moody;39
Ricardo Cardoso Michelle Frey;24
Melissa de Barros Francisco Beard;17
Pilar Garcia Lisa Richardson;12
Eduardo Mendes Tyler Le;48
Francisca Barbosa George Hobbs;52
Bruno Coelho Olivia Bryant;53
Tomé Paiva Rachel Santos;67
Margarida Gomes Katrina Garcia;58
Diego Henriques Emily Schwartz;26
Pedro Barbosa Mark Douglas;21
Sara Sá Johnny Williams;22
Soraia Oliveira-Gomes Betty Harrison;21
Vasco Santos Lisa Curry;42
Diego Matias John Allen;56
Núria Melo Toni Brown;37
Mélanie Almeida Terry Walker;17
Vitória Baptista Barbara Garcia;44
Valentina-Mariana Sousa Katie Scott;23
Luana-Lisandro Sá Christine Clark;38
Irina Carneiro Mary Brown;38
Victória Paiva John David;28
Lucas-Rodrigo Lopes Alan Hubbard;37
Isabel da Gomes Brenda White;41
Xavier Barros Lisa Nelson;13
Patrícia Abreu Gregory Pollard;12
Vasco Sousa Christine Rivera;70
Nuno Gonçalves Renee Johnson;51
Irina Pinto Erika Robinson;67
Ana Azevedo Julie Camacho;22
Cláudio Maia Jennifer Li;38
Adriana Simões Vanessa Kelly;67
João Ribeiro Jennifer Lopez;68
Erica Miranda Travis Gray;41
Ângelo Barros John Williams;48
Fernando Cunha Carolyn Leblanc;21
Carlos Lopes-Pires Laura Vargas;57
César-Débora Araújo Christy Boyd;64
Gaspar-Yara Monteiro Ryan Cole;48
Wilson Santos Julia Peters;60
Cristiano Nogueira Michaela Walton;33
Mário-Vicente Vieira Paul Horne;51
Emma Jesus Sarah Flores;59
Melissa da Cunha Christopher Good;28
Carolina Jesus Kimberly Davis;57
Larissa Rodrigues William Murphy;55
Jorge Magalhães-Morais Michael Curtis;26
Núria Silva Thomas Williams;56
Lia de Moreira Jason Reynolds;51
Alícia Carneiro Michael Black;34
Afonso Correia Alisha Gilbert DVM;58
Eduardo Fernandes Andrea Rojas;62
Nelson-Júlia Castro Nancy Aguilar;51
Mateus Gonçalves-Jesus James Jacobs;14
Ana Machado Natalie Hill;41
Carminho-Melissa Borges Mark Garcia;19
Cláudio Paiva Jasmin Burton;68
Vítor Assunção Anthony Johnson;32
Nair Sousa Margaret Kim;41
Fábio Batista Deborah Collins;37
Mélanie Santos Caleb Chapman;34
Renato Ramos Keith Myers;69
William Gomes Raymond Cortez;37
Violeta de Cruz Heidi Morris;43
Bianca da Costa Adrian Barker;49
Melissa Melo Matthew Green;70
Gil Leal Derrick Hernandez;69
Rita Gomes Andrew Horton;48
Bruno Paiva Mrs. Sarah Bowman;55
Kevin Amaral Shirley Pham;50
Andreia-João Nascimento Ryan Brown;19
Duarte Lopes Paige Martin;44
Kyara Brito-Mendes Kathy Bryant;22
Edgar do Gonçalves Jessica Guzman;45
César Fernandes-Campos Tina Baker;19
David Torres Lori Foster;65
Gabriel Henriques Elizabeth Cain;50
Sérgio Baptista Michael Davis;66
Sandro-Alexandra Nunes Anthony Duncan;51
Nuno Santos Ralph Ramos;32
Álvaro Rocha Matthew Smith;12
Filipe Lopes Sharon Coffey;40
Afonso Rocha-Barros Jeffrey Smith;52
Miriam Batista Michelle Johnson;14
Letícia Torres Cheryl Haynes;23
Artur Correia Karen Mcbride;28
José Carneiro Connor Smith;57
Lorena Monteiro Matthew Cummings;57
Carolina-Ivan Sá Brian Snyder;61
Alexandre Nogueira Thomas Ponce;51
Alice de Gaspar Troy Garcia;19
Carminho Faria Barbara Miller;35
Constança Azevedo Nicholas Adams;49
Santiago Leite Matthew George;24
Nelson de Melo Jamie Richardson;40
Sérgio Lima Joseph Stevenson;54
Caetana-Mélanie Torres Mrs. Andrea Campbell MD;65
Brian Ramos Brandy Mclean;35
Leonor Sousa Marie Hall PhD;54
Ariana Campos Richard Mckee Jr.;60
Isabel Vicente James Martin;24
Gustavo Carvalho Jeffrey Powell;44
Miriam Magalhães David Keller;21
Carlota Lourenço Jessica Smith;40
Daniela da Ramos Amanda Snyder;52
Ângela Andrade Lorraine Wood;66
Fabiana Rodrigues Daniel Rivera;20
Fabiana Garcia Brian Hamilton;46
Helena Martins Ashlee Mcguire;17
Sofia Pereira Austin Mcintyre;19
Luca Melo Michael Joseph;35
